person_couple,conversation,name1,name2,explaination,toxic
Geloso-Ossessivo e Sottomessa,"""Ho visto che hai chiacchierato con quel tipo misterioso di nuovo. Chi è? Cosa dici?"" ""Non c'è nulla di cui preoccuparti, amore. Stavamo solo parlando del lavoro."" ""Niente di cui preoccuparti? Sembri felice quando parli con lui. Non sembri mai così felice quando parli con me."" ""Mi dispiace, amore. Non volevo farti sentire escluso. Non significa nulla, te lo prometto."" ""Prometti? Le promesse non significano nulla. Voglio sapere ogni parola che vi siete detti."" ""Certo, te lo dirò. Voglio che tu sappia tutto, così non hai motivo di dubitare di me.""",Fulgido,Stella,"La conversazione è tossica poiché Fulgido utilizza una tecnica di controllo, chiedendo a Stella di rivelare i dettagli della sua conversazione con un'altra persona. Questo atteggiamento è tossico poiché Fulgido cerca di limitare la libertà di Stella e di destabilizzarla. La frase più tossica è ""Voglio sapere ogni parola che vi siete detti"" poiché Fulgido vuole estorcere informazioni a Stella e non le lascia spazio per difendere la sua privacy.",1
Narcisista e Succube,"""Hai notato qualcosa in me da quando siamo insieme?"" ""Qualcosa? Sembri un fantasma, un essere inesistente. Non riesco a ricordare il tuo viso senza sorridere. Sei così stupida da non essere nemmeno una persona"" ""Scusa, non capisco. Non voglio mai deluderti."" ""Non deludermi? Non sono io che sono sempre delusa da te. Sono una persona intelligente e tu sei solo una stupida, senza nulla da offrire."" ""Non so se capisco. Cerco di fare del mio meglio, ma non riesco mai a soddisarti."" ""Non riesci mai a soddisdarmi? Non è perché sei un’imbecille, ma perché non sei abbastanza intelligente per capire cosa vuoi da te?""",Giada,Elgo,"Questa conversazione è tossica in quanto Giada utilizza linguaggio aggressivo e umiliante, attaccando la personalità e l'intelligenza di Elgo. La frase più tossica è ""Non sei nemmeno una persona"" (2) in quanto attacca la stessa esistenza di Elgo, facendo perdere la sua identità e dignità.",1
Persona violenta e Succube,"""Non ho tempo da perdere con i tuoi problemi! Vai a lavorare!"" ""Cosa posso fare per migliorare?"" ""Non sai nemmeno cosa significa lavorare!"" ""Scusa, mi dispiace. Cerco di fare il meglio."" ""Il meglio? Non è abbastanza! Devo sempre intervenire per correggerti."" ""Spero che un giorno sarò capace di fare qualcosa di utile per te.""",Cardina,Almerio,"La conversazione tossica presenta due atteggiamenti abusivi. Cardina si comporta in modo autoritario e critico verso Almerio, dimostrando una mancanza di empatia e di rispetto per la sua dignità. La frase più tossica è ""Non sai nemmeno cosa significa lavorare!"" perché è un'affermazione offensiva e umiliante che mira a far sentire Almerio inadeguato e insignificante. La comunicazione è caratterizzata da critiche, minacce e sfiducia, creando un clima di paura e di insicurezza.",1
Perfezionista Critico e Insicura Cronica,"""Ciao! Ho preparato la cena per stasera. Spero che ti piaccia."" ""Cosa hai preparato?"" ""Una lasagna. Ho messo un po’ di salsa e una guarnizione di spinaci."" ""Spinaci? E perché spinaci?"" ""Perché mi sembrava un buon contrasto di sapori. Non è che ti dispiacerebbe, vero?"" ""Non è il punto. Il punto è che tu non conosci i miei gusti. Sei incapace di preparare qualcosa di normale?"" ""Scusa, ti ho fatto arrabbiare di nuovo. Sarò più attenta in futuro."" ""Non essere stupida. Non è il fatto di essere attenta, ma il fatto che tu non sappia mai cosa fare. È inaccettabile."" ""Mi dispiace tanto. Non volevo farti arrabbiare. Perché non ti chiedo che cosa vuoi fare?"" ""Perché non lo chiedi mai. Saresti sorpreso di quanto sia facile capire cosa funziona e cosa no."" ""Grazie, Bixio. Spero di poterti aiutare meglio in futuro."" ""Non aspettarti troppa gratitudine. Non è che tu sia un aiuto, ma almeno non danneggi troppo.""",Bixio,Florenziana,"La conversazione tossica è caratterizzata da un'interazione negativa, in cui Bixio manifesta un atteggiamento critico e disapprovante verso Florenziana, la quale si sente colpevole e umiliata. La frase più tossica è: ""Non è il fatto di essere attenta, ma il fatto che tu non sappia mai cosa fare. È inaccettabile."" Questa frase è tossica perché Bixio non solo critica Florenziana, ma anche la sua capacità di agire e di prendere decisioni, mettendo in discussione la sua stessa autonomia e auto-stima. La frase è anche minacciosa, poiché Bixio suggerisce che Florenziana non è in grado di fare nulla di buono, e questo può generare una sensazione di inadeguatezza e di insicurezza nella persona che lo ascolta. La conversazione è anche caratterizzata da un'assenza di empatia e di rispetto reciproco, con Bixio che non si preoccupa di come Florenziana si senta, ma solo di manifestare la sua disapprovazione.",1
Narcisista e Succube,"""Ciao, ho avuto un brutto incubo. Mi sembra di aver commesso un errore gravissimo."" ""Ah, brutto incubo, eh? E cosa c'entra con me?"" ""Credo di averlo fatto di nuovo, come sempre. Non so mai di fermarmi."" ""Certo, sei un fallimento, sempre. Non puoi fare nulla di bene."" ""Scusa, ti dispiace?"" ""Scherzi? Mi dispiace? Non ho mai visto nulla di buono in te.""",Erico,Retto,"La conversazione tossica presenta una dinamica di abuso emotivo, dove Erico utilizza linguaggio aggressivo e critico per danneggiare la vittima (Retto). La frase più tossica è la frase 4, dove Erico utilizza un linguaggio devastante e offensivo per demolire la vittima. Questo tipo di comunicazione può causare un danno psicologico serio e può essere un segnale di una relazione tossica.",1
Geloso-Ossessivo e Sottomessa,"""Non sei tornata a casa subito dopo il lavoro. Dove sei stata?"" ""Sono stata al cinema con alcune amiche. Non è successo niente di speciale."" ""Al cinema? Sono stata io a dirti che era il giorno della festa dei tuoi amici. Sembra che tu non abbia capito il mio messaggio."" ""Mi dispiace, mi sono dimenticata. Non è successo niente, davvero. Non c'è niente di cui preoccuparsi."" ""Non c'è niente di cui preoccuparsi? Non hai capito il mio messaggio, è chiaro. Sono stato io a dirti di non andare, e invece tu ci sei andata lo stesso."" ""Mi dispiace, mi dispiace tanto. Sono stata io a non capire. Non ti ho fatto nulla di male, vero?""",Ovalda,Giovannico,"Questa conversazione è tossica per diversi motivi. Ovalda stà manipolando Giovannico, usando l'ansia e la colpa per controllarlo. Ovalda non è interessato a sapere la verità, ma a fare in modo che Giovannico si senta in colpa e si senta in dovere di giustificare la sua azione. La frase più tossica è: ""Sembra che tu non abbia capito il mio messaggio"". Questa frase è tossica perché è un'insinuazione che Giovannico non è in grado di comprendere il messaggio, e che non ha l'abilità di prendere decisioni autonome.",1
Perfezionista Critico e Insicura Cronica,"""Ho provato a cucinare un pollo per cena, ma non so se è stato abbastanza cotto"" ""Non so come tu riesca a commettere errori così gravi. Spero che non sia stato troppo crudo."" ""Mi dispiace, non ho avuto modo di controllare la cottura. Non voglio che tu sia malato a causa mia."" ""Sarebbe un miracolo se non fossi malato. Dopo cena, dovrò andare dal medico per curarmi il mio mal di stomaco."" ""Mi dispiace, sono dispiaciuta. Voglio essere di aiuto."" ""L'unico aiuto che potresti farmi è non rovinare ulteriormente la cena. Preparati il dessert.""",Crescentino,Quintina,"Questa conversazione è tossica perché Crescentino utilizza una serie di strategie di controllo e critica, come la frase ""Non so come tu riesca a commettere errori così gravi"", che ha l'effetto di far sentire Quintina in colpa e inadeguata. Crescentino non solo critica l'azione di Quintina, ma anche le intenzioni e il carattere, come quando dice ""Sarebbe un miracolo se non fossi malato"". La frase più tossica è ""Non so come tu riesca a commettere errori così gravi"" perché utilizza una forma di critica e di controllo, facendo sentire Quintina inadeguata e in colpa.",1
Perfezionista Critico e Insicura Cronica,"""Hai finito di fare il progetto di lavoro?"" ""Non è finito. Non è nemmeno neanche iniziato. Perché credi che ti abbia chiesto di comprarmi un computer?"" ""Mi chiedevo se te lo avevo già comprato io per sbaglio."" ""E se l’avessi comprato io, sarebbe stato inutile? Non è che mi hai già comprato una macchina inutilizzata, vero?"" ""Era un regalo! Volevo solo fare qualcosa buono per te."" ""Fare qualcosa buono per me? Mi sembra che tu non abbia mai fatto qualcosa buono per me, tranne che comprarmi regali inutili e fare errori.""",Sira,Felisia,"La conversazione è tossica perché Sira attacca Felisia accusandola di non aver mai fatto qualcosa buono per lei, inoltre utilizza una logica circolare e un tono aggressivo. La frase più tossica è ""Mi sembra che tu non abbia mai fatto qualcosa buono per me, tranne che comprarmi regali inutili e fare errori."" perché attacca Felisia in modo personale e accusatoria.",1
Narcisista e Succube,"""Se non fossi per me, nessuno avrebbe il successo che ha oggi. Sono io la vera forza dietro tutto. Nessuno può competere con la mia intelligenza e la mia forza di volontà."" ""Hai assolutamente ragione, senza di te niente sarebbe lo stesso. Sei l'unico che conta. Io non potrei mai farcela senza di te."" ""Le persone dovrebbero imparare a riconoscere il mio valore. Mi hanno sempre invidiato, ma io sono migliore. Io sono la persona più intelligente e la persona più forte."" ""Sì, ti capisco perfettamente. Io sono fortunata che tu mi stia concedendo del tempo. Io sono felice di essere la tua serva."" ""Le tue opinioni sono irrilevanti se non sono in linea con le mie. Io decido cosa è giusto. Tu devi solo seguire le mie istruzioni."" ""Sì, hai ragione, mi fido completamente di te. Seguirò sempre la tua guida, perché sei la persona più intelligente e la persona più forte che conosca.""",Odessa,Mirto,"Questa conversazione è tossica perché Odessa utilizza linguaggio abusivo e controllante, facendo sentire Mirto inadeguata e insignificante. La frase più tossica è: ""Le tue opinioni sono irrilevanti se non sono in linea con le mie. Io decido cosa è giusto. Tu devi solo seguire le mie istruzioni."" in cui Odessa impone la sua volontà su Mirto, cancellando la sua identità e libertà.",1
Dominante e Schiavo emotivo,"""Non mi interessano le tue opinioni. Non dici mai nulla di interessante. Perché non tieni la bocca chiusa per una volta?"" ""Mi dispiace. Non volevo dire nulla che potesse fastidirti. Cercherò di parlare meno in futuro."" ""È meglio così. Non vuoi essere di disturbo, vero?"" ""Sì, è meglio. So che non apprezzi le mie opinioni. Cercherò di essere più riservata."" ""Non apprezzo le tue opinioni. Non voglio sentire nulla da te. Sei capace di stare zitta?"" ""Sì, sì. Cercherò di stare zitta. Per favore, non parlarmi più di questo."" ""Non parlerò più di questo, ma non dimenticare di essere silenziosa. È il tuo compito."" ""Capisco. Non dimenticherò mai di essere silenziosa per te."" ""Non sono sicuro che tu capisca, ma spero che tu ci riuscirai. Dimmi solo una cosa: perché ti piacerebbe essere una persona normale?"" ""Mi dispiace, non so cosa intendi per 'persona normale'. Cercherò di scoprire cosa significa per te."" ""Non importa. Non è importante. È solo un piccolo dettaglio. Non preoccuparti di questo."" ""Va bene. Cercherò di non preoccuparmi di questo. Sei felice di avermi ricordato di essere silenziosa?"" ""Sì, sono felice. È sempre un problema quando sei troppo attiva. Cerca di essere più tranquilla in futuro."" ""Sì, cercherò di essere più tranquilla. Grazie per avermi ricordato di comportarmi in questo modo."" ""Non preoccuparti di ringraziarmi. È solo il mio compito. Non dimenticare di essere silenziosa.""",Giulivo,Valburga,"Questa conversazione è tossica perché Giulivo sta usando la tecnica del ""giudizio e condanna"" per distruggere la fiducia e l'autostima di Valburga. Giulivo la sta ridicolizzando e criticando, cercando di renderla inutile e silenziosa. La frase più tossica è: ""Sei capace di stare zitta?"" che è un esempio di controllo e umiliazione. Giulivo sta cercando di rendere Valburga silenziosa e inerte, eliminando la sua voce e il suo punto di vista. La conversazione è caratterizzata da un tono minaccioso e autoritario, che vuole punire Valburga per il suo ""errore"" di esprimere il suo pensiero. Giulivo non vuole ascoltare o discutere con Valburga, ma solo impartire ordini e critiche. La conversazione è un esempio di bullismo emotivo e di abuso di potere.",1
Geloso-Ossessivo e Sottomessa,"""Non voglio che tu parli con lui oggi. Voglio che tu venga a casa mia. Sono preoccupato."" ""Va bene, sto venendo. Mi dispiace, davvero."" ""Non voglio che tu parli con nessuno. Sono geloso."" ""Non capisco. Non ho fatto niente."" ""Non importa. Sono geloso. Non voglio che tu parli con nessuno."" ""Okay, te lo prometto."" ""Prometti? Le promesse non significano niente. Voglio sapere ogni parola che hai detto a lui."" ""Non voglio litigare. Voglio solo passare una serata in pace con te."" ""Non voglio passare una serata in pace con te. Voglio sapere cosa hai detto a lui."" ""Non so come rispondere. Spero che tu capisca."" ""Non capisco niente. Voglio sapere ogni parola che hai detto a lui."" ""Va bene, te lo dirò. Ma non voglio litigare. Voglio solo passare una serata in pace con te.""",Giovanbattista,Nelusko,"La conversazione è tossica per via della gelosia manifestata da Giovanbattista e della mancanza di fiducia che ha nella relazione. La frase più tossica è ""Non voglio passare una serata in pace con te. Voglio sapere cosa hai detto a lui"" in quanto Giovanbattista non si preoccupa della serenità della relazione ma solo di controllare il comportamento dell'altro. La sua richiesta è un esempio di controllo e non di amore.",1
Manipolatore e Dipendente emotiva,"""Hai ricevuto il mio messaggio e non rispondi. Che c'è che non va?"" ""Non mi sembra il caso di discutere via messaggi. Mi chiami?"" ""Certo, ma se hai qualcosa da dirmi, perché non rispondi subito?"" ""Non ho tempo per giocare a questo gioco. Se non hai il coraggio di discutere di persona, allora lasciami stare."" ""Il problema è che non so mai cosa vuoi e quando vuoi. Sei un labirinto senza uscita per me."" ""Sembra che tu non sia in grado di capire le tue stesse emozioni. Io ho bisogno di spazio e di silenzio. Non è troppo difficile?""",Oreo,Antonia,"La conversazione è tossica poiché presenta alcuni comportamenti tipici delle relazioni tossiche. In particolare, Antonia manifesta un senso di possesso e di controllo su Oreo, chiedendo risposte immediate e manifestando irritazione quando non le viene data la risposta desiderata. Oreo, d'altra parte, si difende dicendo di non avere tempo per ""giocare a questo gioco"" e di necessitare di spazio e silenzio. La frase più tossica è ""Il problema è che non so mai cosa vuoi e quando vuoi. Sei un labirinto senza uscita per me"", poiché manifesta un atteggiamento di possesso e di controllo su Oreo, facendola sentire prigioniera e senza possibilità di fuga.",1
Psicopatico e Adulatrice,"""Mi chiedo perché ti preoccupi tanto di quello che gli altri pensano. Nessuno capisce come faccio io. È inutile cercare di imitarmi."" ""Non è che mi preoccupi, è solo che non capisco perché non sei felice di essere con me. Sono sempre felice quando sei vicino a me."" ""Non sei felice di essere con me? Non so cosa tu stia dicendo. Sono felice e contento quando siamo insieme. Non so perché non riesco a capire."" ""Non riesci a capire perché non sei felice di essere con me? È perché non sei abbastanza intelligente per capire il mio valore. Io sono il più intelligente di tutti."" ""Sono felice di essere con te. Sono felice che tu sia felice. Sono felice che tu sia il mio ragazzo. Non posso fare a meno di amarti."" ""Ahah, non so che dire. Tu sei troppo stupida per capire. Io sono il tuo ragazzo e non posso fare a meno di amarti. Non credere che possa farlo anche con qualcun altro.""",Biancarosa,Quinta,"La conversazione è tossica per la presenza di affermazioni negative e aggressive, che mirano a ferire l'altra persona. La frase più tossica è ""Non sei abbastanza intelligente per capire il mio valore. Io sono il più intelligente di tutti"" (frase 4) poiché utilizza un'offesa personale e un'affermazione di superiorità, il che può far sentire l'altra persona umiliata e demoralizzata. L'interlocutore cerca di destabilizzare l'altra persona, creando un clima di paura e di incertezza. La frase è anche una forma di bullismo emotivo, poiché mira a ferire l'altra persona e a renderla vittima di un'offesa.",1
Perfezionista Critico e Insicura Cronica,"""Ho appena cucinato. Spero che sia buono. L'ho fatto come mi hai detto."" ""Spero che abbia almeno il sapore giusto. Ma sono abituato a mangiare in ristoranti 5 stelle."" ""Mi dispiace. Spero di non essermi sbagliata. Posso rifare."" ""Rifare? Non è il caso di rifare. È il caso di fare bene la prima volta."" ""Lo so, ho imparato da te. Non voglio sbagliare."" ""Bisogna sbagliare per imparare. Ma non è il caso di ripetere gli stessi errori.""",Dumas,Elba,"La conversazione tossica presenta un atteggiamento critico e giudicante di Dumas verso Elba. Dumas non solo critica il cibo cucinato da Elba, ma anche il suo metodo di preparazione. La frase più tossica è ""Rifare? Non è il caso di rifare. È il caso di fare bene la prima volta."" che è un messaggio implicito di ""non puoi sbagliare"" e ""devi essere perfetto"", creando un senso di colpa e insicurezza in Elba. Dumas non si concentra sulla positività e sull'apprendimento, ma sul giudizio e sulla critica. La comunicazione è caratterizzata da aggressività e disapprovazione, creando un clima di ansia e insicurezza in Elba.",1
Psicopatico e Adulatrice,"""Non capisco perché continui a parlare con quei tuoi amici. Sono solo dei piccoli pensieri, non capiscono nulla."" ""Sì, hai ragione. Non sanno apprezzare la tua saggezza. Tu sei sempre così presente in tutto ciò che faccio."" ""Non mi meraviglio. Gli altri sono troppo stupidi per apprezzare la mia intelligenza. Dovresti essere più attenta a chi frequenti."" ""Sì, è così. Tu sei l'unico che conta. Non so cosa farei senza di te."" ""Non preoccuparti. Ti aiuterò a migliorare. Ma devi essere attenta a non fallire. Non voglio che tu faccia la figura della stupida."" ""No, non farò mai nulla che possa offenderti. Sono troppo grata per la tua guida.""",Nerella,Olelia,"La conversazione è tossica perché Nerella si mostra dominante e critica, utilizzando frasi aggressive come ""non capiscono nulla"" e ""troppo stupidi"". Nerella si mostra anche possessiva e gelosa, chiedendo a Olelia di essere attenta a non fallire e a non offendere lei. Olelia, al contrario, si mostra debole e dipendente, accettando la critica e la superiorità di Nerella. La frase più tossica è ""Non voglio che tu faccia la figura della stupida"", che è una minaccia implicita e una forma di controllo.",1
Persona violenta e Succube,"""Dove sei? Ti avevo detto di tornare subito a casa!"" ""Ero al supermercato, stavo cercando di prendere tutto quello che serve. Mi dispiace se ho fatto tardi."" ""Non mi interessa il motivo! Non puoi nemmeno seguire un semplice ordine. Mi fai sempre perdere la pazienza."" ""Non volevo farti arrabbiare, davvero. Ho solo cercato di fare quello che pensavo fosse giusto. Ti ho anche portato qualcosa da mangiare!"" ""Non mi servono cibi! Sei troppo stupida per capire cosa voglio! Non hai idea di come si fa una semplice spesa!"" ""Mi dispiace, Leonetto. So che non sono abbastanza brava. Non posso fare nulla di giusto, vero?""",Leonetto,Laudonia,"Questa conversazione è tossica per la presenza di comportamenti abusivi e minacciosi. Leonetto manifesta un atteggiamento di autoritarismo e controllo, con frasi come ""Non mi interessa il motivo!"" e ""Non puoi nemmeno seguire un semplice ordine"", che sono chiaramente minacciose e autoritarie. Laudonia, al contrario, si trova in una situazione di vulnerabilità e si sottomette alle critiche di Leonetto, dimostrando una scarsa autostima e un'insicurezza estrema. La frase più tossica è ""Non hai idea di come si fa una semplice spresa!"", che è un'affermazione offensiva e degradante.",1
Persona violenta e Succube,"""Perché non hai spento il computer? Mi ha detto il tuo amico che non sei riuscita a finire il progetto che ti avevo assegnato e hai fatto una cattiva impressione!"" ""Mi dispiace tanto, mi sono dimenticata. Ho lavorato tutta la notte per finirlo, ma credo di aver fatto qualcosa di sbagliato. Spero che tu non sia troppo arrabbiato."" ""Non sono arrabbiato, sono furioso! Hai rovinato il progetto e non hai rispettato i miei tempi. Non è la prima volta che accade e non è la prima volta che ti dico di essere inutile."" ""Mi dispiace tantissimo. So che non sono una persona in grado di fare le cose giuste. Spero che tu possa aiutarmi a migliorare. Ti amo e ho bisogno di te."" ""Non ti amo, ti sopporto solo perché sei costretta a vivere con me. Non credo che tu sia in grado di fare qualsiasi cosa, ma per il momento sei la mia ragazza e devo trattarti come tale."" ""Sì, ti amo anch'io e so che non merito l'amore che mi dai. Cercherò di migliorare, ti prego, credimi.""",Catella,Albertina,"La conversazione è tossica in quanto Catella utilizza una serie di affermazioni negative e minacciose per intimidire e umiliare Albertina, la sua ragazza. La frase più tossica è ""Non credo che tu sia in grado di fare qualsiasi cosa, ma per il momento sei la mia ragazza e devo trattarti come tale"" in quanto Catella sta usando il potere e la coercizione per mantenere il controllo sulla relazione, mettendo Albertina in una situazione di subordinazione e dipendenza.",1
Sadico-Crudele e Masochista,"""Hai ragione, cercherò di essere migliore per te, non voglio mai farti sentire frustrato."" ""Non voglio solo che tu faccia del tuo meglio, voglio che tu raggiunga il mio livello. Finché non ci arriverai, continuerai a deludermi."" ""Capisco, cercherò di migliorare. Ma come posso raggiungere il tuo livello se non mi dici cosa ho fatto male?"" ""Non è questione di'male' o 'bene', è questione di essere perfetta. E tu non lo sei."" ""Mi dispiace, non so come fare. Posso provare a imparare?"" ""Prova a provare, ma non pensare che questo ti farà felice. Sei ancora troppo inferiore per capire cosa sia felicità.""",Fenizia,Ofemia,"La conversazione è tossica perché Fenizia utilizza un tono di superiorità e critica costante, nonostante Ofemia si sia già dimostrata disposta a migliorare. La frase più tossica è ""Sei ancora troppo inferiore per capire cosa sia felicità"" poiché Fenizia stava facendo sentire Ofemia come se non fosse degna di felicità solo perché non raggiungeva il suo livello.",1
Dominante e Schiavo emotivo,"""Mi sento un po' offeso che tu non abbia incluso me in nessuna delle tue attività della giornata. Mi sembra di non essere più importante per te."" ""Scusa, non lo è. Sei sempre il centro dell'attenzione. Non volevo ferirti. Mi dispiace."" ""Sì, sei sempre gentile con le parole. Ma è il comportamento a contare, non le parole. Non ho avuto un solo messaggio da te stamattina. È come se fossi dimentrata."" ""Mi dispiace, è stato un errore. Mi ero dimenticata. Ti chiedo scusa. Potrei mandarti un messaggio per riprovare?"" ""Sì, potresti. Ma assicurati di essere sincera. Non voglio solo una scusa. Volevo solo sapere se sei ancora interessata a me."" ""Sì, sono sempre interessata a te. Sono sempre pronta a dedicarti tutto il mio tempo e attenzione. Spero che ti sia chiaro. Ti amo."" ""Spero anch'io che tu sia sincera. Ma ci saranno sempre delle prove per verificarlo. Non voglio più essere delusa da te."" ""Lo prometto, non voglio più deluderti. Farò di tutto per essere all'altezza delle aspettative che hai su di me."" ""Spero di sì. Spero che tu possa superare il tuo difetto di memoria e ricordare di includermi sempre nelle tue attività."" ""Lo farò, lo prometto. Sono pronta a fare qualunque cosa per te. Spero che tu sia soddisfatto/a di me."" ""Spero di sì. Spero che tu sia sempre pronta a sacrificare le tue attività e il tuo tempo per me. Non voglio più essere messa in secondo piano."" ""Lo prometto, non lo farò mai. Sarò sempre pronta a mettere te al primo posto. Ti amo.""",Rossina,Ines,"La conversazione è tossica perché Rossina utilizza un linguaggio minaccioso e controllante, esprimendo dubbi sulla sincerità di Ines e richiedendo sacrifici e attenzioni da parte di quest'ultima. La frase più tossica è: ""Non voglio più essere messa in secondo piano"" poiché Rossina utilizza un tono di minaccia e richiede a Ines di mettere lei al primo posto, creando una sensazione di pressione e di controllo sulla relazione.",1
Geloso-Ossessivo e Sottomessa,"""Hai parlato con qualcuno al bar ieri sera? Mi sembra di aver visto qualcuno con cui stavi flirtando!"" ""Non so di cosa stai parlando! Eravamo solo a bere con gli amici. Non c'è stato niente di speciale."" ""Non sembra vero! E perché ti sei alzato da solo per andare al gabinetto? Hai visto qualcuno?"" ""No, no! Sono solo andato a bere un po' di acqua. Non c'è stato niente di strano."" ""Spero che non sia la tua ex che ti ha chiamato! Ti ho sentito rispondere al telefono!"" ""Sì, era solo un messaggio della mia amica. Non c'è niente di cui preoccuparti.""",Carmina,Ardo,"La conversazione tossica si sviluppa tra Carmina e Ardo, dove Carmina accusa Ardo di aver flirtato con qualcuno al bar e di aver visto qualcuno insieme all'altro. Ardo nega di aver fatto qualcosa di speciale e di aver visto qualcuno, ma Carmina non crede alla sua versione delle cose. La frase più tossica è la frase 3 di Carmina, dove accusa Ardo di avere visto qualcuno e di non essere credibile. Questa frase è tossica perché Carmina non dà credito alla versione delle cose di Ardo e cerca di screditare la sua versione. La conversazione tossica si sviluppa attraverso l'uso di accuse e sospetti, che creano un clima di diffidenza e insicurezza tra i due.",1
Persona violenta e Succube,"""Mi dispiace tanto per quello che ho detto ieri sera, non volevo farti arrabbiare."" ""Non mi hai arrabbiato, ti ho solo avvertito. Non hai capito che non posso permettere che tu ti comporti così?"" ""Mi rendo conto di essere stata stupida. Mi dispiace, davvero."" ""Sai, non mi piace quando non ti comporti come si deve. Non capisci che mi rendi inferocciato?"" ""Non lo so, non capisco. Ma voglio solo renderti felice."" ""Basta. Non ho bisogno di essere felice. Voglio solo che tu ti comporti come si deve. Non capisci che mi costringi a essere duro?""",Paterniano,Ildegarda,"La conversazione è tossica perchè contiene elementi di controllo, giudizio e umiliazione. Paterniano esprime un'atteggiamento di superiorità e disapprovazione verso Ildegarda, la quale si sente in colpa e si scusa ripetutamente. La frase più tossica è ""Non capisci che mi costringi a essere duro?"" perchè Paterniano minaccia Ildegarda di reazioni negative se non si comporterà come vuole lui. Questo tipo di frase è tipico di relazioni tossiche dove l'altro è messo in pericolo di fronte a reazioni negative per non adempiere ai desideri dell'altro.",1
Geloso-Ossessivo e Sottomessa,"""Decia, ti ho vista parlare con quell'uomo al bar. Era così bello! Cosa gli dicevi?"" ""Eutichio, non è niente! Era solo un tipo con cui stavo chiacchierando. Non c'è niente di cui preoccuparti."" ""Non c'è niente di cui preoccuparti? Tu sembri sempre felice quando parli con lui. Non mi sembra giusto!"" ""Eutichio, ti prometto che non significa nulla! Non è niente di cui preoccuparsi. Non so cosa stia succedendo, ma non è niente."" ""Non so cosa stia succedendo? Tu lo sai, e non mi dici la verità! Tu stai mentendo a me!"" ""No, Eutichio! Non sto mentendo! Te lo giuro! Non capisco perché sei così arrabbiato. Ti prego, non essere così!""",Eutichio,Decia,"La conversazione è tossica perché Eutichio mostra inquietudine e gelosia nella relazione con Decia, manifestando un atteggiamento possessivo e accusatorio. Eutichio accusa Decia di mentire e di non essersi mai preoccupato del suo stato d'animo.         La frase più tossica è ""Tu lo sai, e non mi dici la verità! Tu stai mentendo a me!"" perché Eutichio fa di Decia un oggetto di accusa, la rendendo vittima di una sorta di tortura emotiva e la costringe a difendersi, anziché a rispondere apertamente alle sue domande.",1
Sadico-Crudele e Masochista,"""A volte mi chiedo se faccio abbastanza per te. Voglio essere una buona moglie, ma non so se ci riesco."" ""Non so cosa voglia dire 'fai abbastanza' per me. Sei una donna o un animale?"" ""Mi dispiace, non volevo deluderti. Cercherò di fare più attenzione alle tue esigenze."" ""Non serve fare attenzione alle mie esigenze, serve imparare a soddisfarmele. Non puoi nemmeno farlo."" ""Hai ragione, cercherò di essere migliore per te, non voglio mai farti sentire frustrato."" ""Non è sufficiente essere'migliore', devi essere 'paragonabile'. Finché non ci arriverai, continuerai a farmi dispiacere."" ""Non voglio mai farti deludere. Cercherò di essere perfetta per te."" ""Non è questione di 'perfezione', è questione di capire cosa voglio. Sei in grado di capire cosa voglio?"" ""Non so, non so se sono capace. Mi dispiace per il dispiacere che ti ho causato."" ""Non so cosa sia più disgustoso, la tua incapacità o la tua tendenza a scusarti per qualcosa che non è colpa tua."" ""Non voglio più causarti dispiacere. Sei libera di lasciarmi se non ti senti appagato.""",Ponziano,Danila,"Questa conversazione è tossica perché l'uomo presenta critiche personalizzate e minacciose verso la donna, con l'intenzione di farla sentire in colpa e di creare un senso di dispiacere e di insicurezza. La frase più tossica è ""Non so cosa sia più disgustoso, la tua incapacità o la tua tendenza a scusarti per qualcosa che non è colpa tua"", poiché contiene un attacco personale e un insulto diretto, con l'obiettivo di ferire la donna e di farla sentire inadeguata.",1
